Station_ID,Year,Month,Avg_Daily_Users,Peak_Hour_Users,Avg_Wait_Time_Min,Avg_Charging_Time_Min,Queue_Length,Energy_Delivered_kWh,Utilization_%,Fault_Count,Downtime_Hours,Revenue_INR,Customer_Rating,Sessions,Completed_Sessions,Cancelled_Sessions,Demand_Level
St0094,2021,July,135,47,14,46,5,70200,71.4,1,5,1053000,3.8,3510,3394,116,Medium
St0094,2021,August,99,34,16,38,5,61479,46.9,0,0,676269,3.9,2673,2594,79,Low
St0094,2021,September,193,67,12,46,4,172928,52.2,1,3,2075136,4.3,5404,5210,194,Low
St0094,2021,October,186,65,17,55,4,118668,65.8,3,6,1898688,3.8,5394,5269,125,Medium
St0094,2021,November,164,57,16,52,7,84132,73.8,3,12,925452,4.6,4428,4375,53,Medium
St0094,2021,December,113,39,16,44,4,82377,51.9,1,2,1235655,4.2,3051,2972,79,Low
St0094,2022,January,195,68,20,38,7,174720,66.4,3,12,2795520,4.2,5460,5431,29,Medium
St0094,2022,February,206,72,23,50,6,118656,82.7,2,10,1542528,4.4,4944,4791,153,High
St0094,2022,March,135,47,24,45,6,64800,83.5,4,8,1036800,4.0,3240,3209,31,High
St0094,2022,April,157,54,18,44,7,105504,77.3,2,4,1266048,4.2,3768,3638,130,Medium
St0094,2022,May,145,50,18,51,6,81200,75.0,1,4,1055600,4.2,4060,3905,155,Medium
St0094,2022,June,200,70,10,34,5,171600,51.7,1,2,2059200,3.8,5200,5132,68,Low
St0094,2022,July,179,62,11,30,5,85025,55.6,2,6,850250,4.5,4475,4447,28,Low
St0094,2022,August,150,52,17,47,5,85800,71.2,0,0,858000,4.1,3900,3760,140,Medium
St0094,2022,September,226,79,21,38,8,216282,67.3,0,0,2811666,4.2,6554,6297,257,Medium
St0094,2022,October,220,77,22,48,6,183040,78.6,2,6,1647360,4.2,5720,5521,199,Medium
St0094,2022,November,271,94,21,45,6,263412,68.6,0,0,3160944,4.1,7317,7237,80,Medium
St0094,2022,December,241,84,16,47,5,156168,65.1,3,15,2186352,3.6,5784,5555,229,Medium
St0094,2023,January,134,46,15,49,6,63650,56.7,2,4,954750,4.5,3350,3261,89,Low
St0094,2023,February,232,81,13,38,3,217152,54.3,4,8,3257280,3.5,6032,5967,65,Low
St0094,2023,March,239,83,23,43,6,180206,79.4,1,5,2522884,4.2,6931,6840,91,Medium
St0094,2023,April,272,95,20,36,6,240448,83.4,2,10,2164032,3.7,7072,6938,134,High
St0094,2023,May,236,82,18,38,6,140184,85.4,1,1,1542024,4.7,6372,6337,35,High
St0094,2023,June,150,52,18,39,7,85800,57.1,3,9,943800,3.7,3900,3841,59,Low
St0094,2023,July,193,67,23,41,6,106150,84.6,3,12,1167650,3.6,4825,4667,158,High
St0094,2023,August,198,69,19,31,7,130680,55.3,0,0,1960200,4.2,5940,5888,52,Low
St0094,2023,September,176,61,24,42,6,95040,86.3,0,0,1045440,4.1,4752,4632,120,High
St0094,2023,October,157,54,13,31,6,122931,61.5,1,5,1721034,4.4,4239,4096,143,Medium
St0094,2023,November,224,78,21,52,7,168000,76.1,1,4,2520000,4.7,6720,6629,91,Medium
St0094,2023,December,190,66,14,39,3,148770,73.7,3,3,1636470,3.8,5130,5053,77,Medium
St0094,2024,January,314,109,16,52,4,195936,55.5,2,4,1763424,3.8,7536,7403,133,Low
St0094,2024,February,259,90,20,40,7,195286,78.4,3,3,2148146,4.1,6734,6491,243,Medium
St0094,2024,March,150,52,13,31,5,95700,57.1,1,5,1052700,4.1,4350,4179,171,Low
St0094,2024,April,217,75,17,40,4,104160,89.5,0,0,1562400,4.8,5208,5043,165,High
St0094,2024,May,276,96,16,31,7,238464,56.3,2,2,3576960,4.1,6624,6537,87,Low
St0094,2024,June,269,94,14,35,6,134500,54.8,2,4,2152000,4.7,6725,6596,129,Low
St0094,2024,July,204,71,12,55,3,104652,55.1,0,0,1569780,3.8,5508,5359,149,Low
St0094,2024,August,175,61,17,48,6,161700,84.9,1,5,2102100,4.2,4900,4773,127,High
St0094,2024,September,320,112,21,47,6,240000,79.2,0,0,2160000,3.9,9600,9363,237,Medium
St0094,2024,October,230,80,16,43,7,184000,77.5,4,4,1840000,3.9,5750,5573,177,Medium
St0094,2024,November,167,58,21,46,7,124248,77.2,4,4,1987968,3.9,4008,3849,159,Medium
St0094,2024,December,162,56,14,39,5,81000,73.0,0,0,972000,4.2,4050,3900,150,Medium
St0094,2025,January,321,112,17,43,6,267072,63.2,3,3,4273152,3.9,8346,8076,270,Medium
St0094,2025,February,241,84,22,50,7,198825,72.4,4,16,1988250,3.9,6025,5963,62,Medium
St0094,2025,March,179,62,20,51,6,171840,95.8,1,5,1890240,4.2,5370,5223,147,High
St0094,2025,April,336,117,18,48,4,226800,77.6,0,0,2948400,4.9,8400,8087,313,Medium
St0094,2025,May,319,111,23,55,6,172260,90.5,0,0,2583900,4.4,9570,9211,359,High
St0094,2025,June,285,99,20,55,8,253935,80.4,3,3,2793285,3.9,7695,7656,39,High
St0094,2025,July,197,68,12,54,4,187544,57.3,4,12,2062984,4.0,5516,5377,139,Low
St0094,2025,August,197,68,17,39,5,102834,65.2,3,9,925506,4.5,5713,5580,133,Medium
St0094,2025,September,173,60,19,50,4,135632,73.3,1,4,1220688,4.1,4844,4806,38,Medium
St0094,2025,October,374,130,19,46,5,252824,58.2,4,8,3792360,4.1,9724,9614,110,Low
St0094,2025,November,199,69,20,45,6,161588,77.1,4,12,1615880,3.8,5771,5578,193,Medium
St0094,2025,December,377,131,17,54,7,235248,89.8,1,4,2352480,4.2,9048,8958,90,High
St0095,2021,January,57,19,12,40,4,45942,51.8,3,6,735072,3.9,1482,1460,22,Low
St0095,2021,February,35,12,21,47,8,15120,77.5,3,9,226800,3.8,840,807,33,Medium
St0095,2021,March,45,15,21,39,8,21870,67.5,1,1,262440,4.3,1215,1197,18,Medium
St0095,2021,April,44,15,14,47,5,29744,45.6,4,12,267696,3.9,1144,1132,12,Low
St0095,2021,May,79,27,17,32,7,47242,62.8,2,4,614146,4.5,2054,2036,18,Medium
St0095,2021,June,43,15,10,54,5,26703,52.7,1,4,400545,4.2,1161,1118,43,Low
St0095,2021,July,38,13,12,46,6,35264,46.4,1,2,387904,4.1,1102,1081,21,Low
St0095,2021,August,60,21,13,30,5,40500,67.8,2,6,607500,4.2,1620,1556,64,Medium
St0095,2021,September,39,13,12,30,4,27300,45.4,1,4,273000,4.6,1092,1058,34,Low
St0095,2021,October,67,23,15,50,3,60300,73.6,4,4,723600,4.1,2010,1971,39,Medium
St0095,2021,November,81,28,16,51,7,48114,80.9,3,6,529254,4.5,2187,2138,49,High
St0095,2021,December,80,28,14,52,6,47520,64.3,1,3,475200,4.1,2160,2086,74,Medium
St0095,2022,January,67,23,13,47,5,46900,62.9,0,0,750400,4.3,1675,1620,55,Medium
St0095,2022,February,85,29,20,34,5,75140,86.7,1,1,901680,4.0,2210,2184,26,High
St0095,2022,March,45,15,20,43,5,24750,79.5,1,2,272250,4.2,1125,1089,36,Medium
St0095,2022,April,83,29,14,31,3,62582,69.0,3,15,625820,4.1,2407,2360,47,Medium
St0095,2022,May,78,27,17,44,5,62868,61.8,4,16,565812,3.9,2028,2014,14,Medium
St0095,2022,June,46,16,17,41,6,30912,57.0,4,12,370944,3.5,1288,1262,26,Low
St0095,2022,July,67,23,19,31,7,50250,78.6,4,8,552750,3.8,2010,1977,33,Medium
St0095,2022,August,93,32,17,36,5,67704,59.7,0,0,880152,4.4,2604,2529,75,Low
St0095,2022,September,54,18,19,39,6,32292,57.0,0,0,516672,4.8,1404,1376,28,Low
St0095,2022,October,58,20,22,49,5,42282,86.2,4,8,676512,4.5,1566,1552,14,High
St0095,2022,November,110,38,12,36,5,63800,51.7,1,1,701800,4.4,3190,3063,127,Low
St0095,2022,December,90,31,12,38,3,59400,52.8,4,20,712800,4.4,2700,2599,101,Low
St0095,2023,January,120,42,13,32,3,74880,58.3,2,8,1048320,4.6,3120,3042,78,Low
St0095,2023,February,73,25,19,40,7,34164,89.0,3,6,375804,3.6,1898,1829,69,High
St0095,2023,March,64,22,14,40,4,63360,58.7,2,4,823680,4.6,1920,1892,28,Low
St0095,2023,April,98,34,14,40,6,44688,67.5,1,2,715008,3.9,2352,2312,40,Medium
St0095,2023,May,51,17,24,48,9,47124,85.0,0,0,612612,4.6,1428,1417,11,High
St0095,2023,June,62,21,18,34,6,61380,79.7,0,0,982080,4.5,1860,1819,41,Medium
St0095,2023,July,97,33,13,53,5,65184,51.3,1,3,977760,3.8,2716,2625,91,Low
St0095,2023,August,104,36,15,43,4,84448,58.0,4,16,1097824,3.7,2912,2857,55,Low
St0095,2023,September,54,18,24,35,9,31050,81.3,0,0,403650,3.9,1350,1337,13,High
St0095,2023,October,82,28,21,44,6,68224,65.5,2,10,886912,4.7,2132,2091,41,Medium
St0095,2023,November,93,32,17,46,6,52731,85.2,2,2,843696,3.8,2511,2433,78,High
St0095,2023,December,108,37,22,30,7,81000,78.5,1,1,1134000,4.7,2700,2597,103,Medium
St0095,2024,January,84,29,22,41,6,52416,78.5,3,9,838656,4.0,2184,2156,28,Medium
St0095,2024,February,79,27,17,47,6,73944,64.7,3,9,665496,3.9,2054,2039,15,Medium
St0095,2024,March,68,23,16,31,7,37468,61.0,0,0,487084,4.8,1972,1943,29,Medium
St0095,2024,April,130,45,15,51,4,84500,62.8,2,8,929500,3.8,3380,3309,71,Medium
St0095,2024,May,82,28,19,49,7,38376,69.5,3,6,422136,4.5,2132,2062,70,Medium
St0095,2024,June,122,42,24,48,8,112728,90.0,2,2,1803648,4.6,3416,3340,76,High
St0095,2024,July,107,37,21,45,5,69550,70.0,3,9,1112800,3.8,2782,2745,37,Medium
St0095,2024,August,114,39,23,36,5,87552,79.2,2,2,1225728,4.5,2736,2680,56,Medium
St0095,2024,September,84,29,16,42,5,54432,57.8,4,12,544320,3.6,2268,2177,91,Low
St0095,2024,October,68,23,20,37,5,39440,74.3,0,0,473280,4.8,1972,1920,52,Medium
St0095,2024,November,151,52,20,42,8,130464,83.6,0,0,1696032,4.4,3624,3546,78,High
St0095,2024,December,139,48,20,51,5,125100,91.9,4,4,1501200,4.4,3475,3367,108,High
St0095,2025,January,86,30,23,50,6,43344,87.0,4,8,563472,4.1,2408,2389,19,High
St0095,2025,February,76,26,23,51,5,71136,87.0,3,15,1138176,4.3,1976,1937,39,High
St0095,2025,March,92,32,22,43,7,61824,80.4,1,4,865536,4.1,2208,2169,39,High
St0095,2025,April,130,45,18,31,6,121680,76.1,2,8,1946880,4.3,3380,3348,32,Medium
St0095,2025,May,137,47,19,53,7,131520,78.2,1,3,1972800,4.1,4110,3964,146,Medium
St0095,2025,June,102,35,17,49,4,88128,79.7,2,10,1233792,4.5,2754,2658,96,Medium
St0095,2025,July,129,45,21,30,5,69660,82.7,2,8,1114560,4.5,3483,3419,64,High
St0095,2025,August,150,52,21,49,6,104400,89.9,4,12,1148400,3.5,4350,4325,25,High
St0095,2025,September,90,31,20,30,7,78120,88.9,3,6,859320,4.6,2520,2433,87,High
St0095,2025,October,107,37,23,34,6,54891,89.6,4,16,713583,3.7,2889,2791,98,High
St0095,2025,November,171,59,12,38,4,106191,58.9,3,12,1061910,4.4,4617,4555,62,Low
St0095,2025,December,108,37,21,51,6,51840,82.8,1,4,829440,4.4,2592,2552,40,High
St0096,2021,January,101,35,18,36,5,88375,52.6,0,0,883750,4.3,2525,2503,22,Low
St0096,2021,February,129,45,15,49,4,105264,67.5,0,0,947376,4.5,3096,3001,95,Medium
St0096,2021,March,172,60,13,51,4,94600,64.8,0,0,1513600,4.4,4300,4270,30,Medium
St0096,2021,April,182,63,14,41,4,103740,49.9,1,3,1348620,4.6,5460,5332,128,Low
St0096,2021,May,126,44,14,47,4,69552,52.0,2,10,973728,4.0,3024,3004,20,Low
St0096,2021,June,149,52,18,37,4,78225,70.7,2,10,1251600,4.6,3725,3633,92,Medium
St0096,2021,July,103,36,18,34,4,50058,82.4,3,6,650754,3.8,2781,2702,79,High
St0096,2021,August,120,42,20,52,5,65520,83.6,2,10,982800,4.1,3120,3016,104,High
St0096,2021,September,150,52,14,32,5,79200,70.1,2,4,1108800,4.4,3600,3559,41,Medium
St0096,2021,October,127,44,22,43,6,57912,70.4,1,5,579120,4.7,3048,2990,58,Medium
St0096,2021,November,229,80,10,53,4,164880,54.3,3,15,2143440,4.3,6870,6598,272,Low
St0096,2021,December,202,70,16,45,5,164024,81.7,3,12,2624384,4.3,5858,5662,196,High
St0096,2022,January,224,78,13,37,6,100800,53.8,4,12,1008000,4.2,5600,5514,86,Low
St0096,2022,February,136,47,23,44,5,99008,87.9,0,0,990080,4.6,3536,3439,97,High
St0096,2022,March,168,58,12,35,5,130200,50.1,2,8,1953000,4.4,4200,4097,103,Low
St0096,2022,April,230,80,15,42,3,180090,71.1,0,0,1980990,4.9,6210,6057,153,Medium
St0096,2022,May,134,46,16,36,6,80132,70.9,4,8,721188,4.5,3484,3392,92,Medium
St0096,2022,June,247,86,14,50,5,133380,57.8,1,1,1867320,3.9,7410,7233,177,Low
St0096,2022,July,241,84,14,40,4,182196,58.9,0,0,2550744,3.8,6748,6653,95,Low
St0096,2022,August,274,95,15,34,4,256464,50.8,1,3,3846960,4.1,7124,6972,152,Low
St0096,2022,September,234,81,12,37,6,202176,64.1,2,10,2628288,4.0,6318,6156,162,Medium
St0096,2022,October,170,59,15,33,6,92820,66.1,2,8,1392300,4.0,4420,4385,35,Medium
St0096,2022,November,171,59,18,51,4,124659,52.7,4,12,1371249,4.4,4617,4444,173,Low
St0096,2022,December,159,55,24,50,8,90153,80.2,0,0,901530,4.4,4293,4245,48,High
St0096,2023,January,250,87,14,44,5,201500,72.3,4,20,2216500,3.6,6500,6248,252,Medium
St0096,2023,February,177,61,19,30,7,164256,57.5,2,2,2628096,4.2,5133,5004,129,Low
St0096,2023,March,174,60,23,48,6,166518,90.5,4,4,2164734,3.7,5046,4870,176,High
St0096,2023,April,145,50,23,50,5,105705,81.1,3,3,1268460,4.1,3915,3895,20,High
St0096,2023,May,235,82,17,41,7,109980,87.4,2,6,1209780,4.1,6110,5968,142,High
St0096,2023,June,222,77,15,43,4,116550,72.6,2,6,1048950,4.6,5550,5373,177,Medium
St0096,2023,July,209,73,19,45,4,135432,66.5,1,3,2031480,3.9,5643,5468,175,Medium
St0096,2023,August,145,50,15,32,6,89320,79.5,3,9,1161160,4.6,4060,4002,58,Medium
St0096,2023,September,197,68,13,38,3,127656,57.8,0,0,1914840,4.0,5319,5224,95,Low
St0096,2023,October,186,65,14,35,4,148800,69.5,2,4,2083200,4.7,4650,4505,145,Medium
St0096,2023,November,280,98,22,33,6,141120,80.1,3,12,1270080,4.0,6720,6601,119,High
St0096,2023,December,198,69,19,38,7,194040,64.5,4,4,2522520,3.6,5544,5451,93,Medium
St0096,2024,January,323,113,21,34,8,232560,75.9,0,0,2790720,4.0,9690,9599,91,Medium
St0096,2024,February,321,112,17,43,4,277344,67.0,3,12,3328128,3.9,7704,7494,210,Medium
St0096,2024,March,175,61,25,33,9,113750,91.8,0,0,1251250,4.3,4550,4410,140,High
St0096,2024,April,370,129,15,30,6,310800,71.9,4,16,4040400,3.8,8880,8574,306,Medium
St0096,2024,May,259,90,20,34,8,155400,87.3,1,5,1864800,4.0,7770,7575,195,High
St0096,2024,June,276,96,19,40,6,165048,71.8,4,4,1815528,3.7,7176,7130,46,Medium
St0096,2024,July,294,102,23,43,7,169050,92.3,0,0,2535750,4.0,7350,7227,123,High
St0096,2024,August,231,80,21,34,6,200970,69.0,1,4,1808730,4.3,6930,6670,260,Medium
St0096,2024,September,365,127,20,33,8,197100,66.5,2,6,1971000,3.9,9855,9780,75,Medium
St0096,2024,October,351,122,11,45,4,356265,56.0,1,3,3206385,3.9,10179,9842,337,Low
St0096,2024,November,287,100,17,35,4,193725,72.4,4,16,1743525,4.5,7749,7496,253,Medium
St0096,2024,December,240,84,22,47,5,216000,72.2,1,1,2592000,4.1,7200,7135,65,Medium
St0096,2025,January,216,75,22,40,6,175392,86.7,1,2,2806272,3.9,6264,6042,222,High
St0096,2025,February,192,67,17,30,5,86400,77.5,4,20,1382400,4.2,4800,4764,36,Medium
St0096,2025,March,395,138,26,53,7,217645,95.6,0,0,3264675,4.2,11455,11347,108,High
St0096,2025,April,241,84,16,44,5,180750,67.2,2,8,1626750,4.0,7230,7114,116,Medium
St0096,2025,May,406,142,16,54,6,221676,63.8,4,8,3546816,4.2,10556,10342,214,Medium
St0096,2025,June,381,133,17,52,4,254127,58.2,3,9,2541270,3.7,11049,10643,406,Low
St0096,2025,July,427,149,18,54,5,406504,74.8,2,4,4065040,4.0,11956,11486,470,Medium
St0096,2025,August,423,148,19,42,7,380700,80.9,0,0,4568400,4.9,10575,10509,66,High
St0096,2025,September,415,145,20,38,6,249000,96.2,3,9,3486000,4.0,9960,9685,275,High
St0096,2025,October,349,122,19,55,7,226152,60.8,4,16,3166128,4.5,9423,9280,143,Medium
St0096,2025,November,395,138,20,47,6,287560,92.0,2,8,4025840,3.7,10270,10120,150,High
St0096,2025,December,331,115,17,55,6,287970,80.6,0,0,3167670,4.4,9599,9277,322,High
St0097,2021,January,153,53,17,30,7,119340,60.2,1,1,1790100,4.5,3978,3893,85,Medium
St0097,2021,February,144,50,14,47,4,104832,74.8,0,0,1257984,4.6,3744,3719,25,Medium
St0097,2021,March,159,55,13,53,4,77274,67.3,0,0,695466,4.5,4293,4258,35,Medium
St0097,2021,April,92,32,12,34,4,79488,59.1,3,3,953856,4.2,2208,2125,83,Low
St0097,2021,May,124,43,15,30,5,118048,62.7,4,16,1180480,3.7,3472,3384,88,Medium
St0097,2021,June,85,29,15,30,3,42500,65.6,3,3,595000,4.2,2125,2111,14,Medium
St0097,2021,July,99,34,21,31,8,90090,84.8,4,16,900900,4.1,2574,2535,39,High
St0097,2021,August,151,52,24,38,6,76104,81.5,1,4,989352,4.0,3624,3568,56,High
St0097,2021,September,168,58,16,48,5,151032,52.8,4,16,1963416,4.1,4872,4836,36,Low
St0097,2021,October,126,44,10,31,5,86940,50.7,2,8,1130220,4.3,3780,3720,60,Low
St0097,2021,November,110,38,18,44,5,74250,62.5,1,4,965250,4.0,2750,2652,98,Medium
St0097,2021,December,114,39,16,30,6,76608,63.2,4,20,766080,4.4,3192,3124,68,Medium
St0097,2022,January,127,44,17,31,4,92456,76.4,4,4,1294384,4.2,3302,3249,53,Medium
St0097,2022,February,127,44,18,51,6,76200,83.3,1,3,1066800,3.9,3048,2930,118,High
St0097,2022,March,100,35,20,42,5,108000,64.7,1,3,1080000,3.9,3000,2952,48,Medium
St0097,2022,April,114,39,16,53,5,77064,59.6,4,4,1078896,3.7,2964,2884,80,Low
St0097,2022,May,199,69,12,39,4,156016,60.9,3,12,1716176,3.6,5572,5480,92,Medium
St0097,2022,June,120,42,12,49,4,92160,60.0,3,6,1198080,3.8,2880,2773,107,Low
St0097,2022,July,189,66,18,39,5,140616,71.8,2,10,1968624,4.3,4536,4442,94,Medium
St0097,2022,August,98,34,17,32,4,79576,50.4,0,0,1273216,4.6,2842,2774,68,Low
St0097,2022,September,109,38,17,33,4,102024,57.5,4,4,1020240,3.7,2834,2731,103,Low
St0097,2022,October,204,71,20,30,7,132192,79.2,0,0,1454112,4.2,5508,5364,144,Medium
St0097,2022,November,134,46,16,51,7,101304,48.4,1,1,1418256,4.0,3618,3571,47,Low
St0097,2022,December,228,79,16,37,4,210672,57.9,1,5,2317392,4.4,6384,6316,68,Low
St0097,2023,January,228,79,13,45,5,172368,55.7,4,16,2240784,4.4,6156,5950,206,Low
St0097,2023,February,251,87,14,52,5,135540,56.5,2,8,2168640,4.0,6777,6684,93,Low
St0097,2023,March,143,50,20,41,7,115258,67.4,2,8,1728870,3.7,3718,3623,95,Medium
St0097,2023,April,253,88,16,51,4,197340,77.6,2,6,3157440,4.3,6578,6422,156,Medium
St0097,2023,May,226,79,21,30,7,178992,88.4,0,0,2326896,4.8,5424,5257,167,High
St0097,2023,June,184,64,20,48,6,124200,71.7,0,0,1242000,3.8,4968,4831,137,Medium
St0097,2023,July,159,55,17,53,6,68688,55.7,0,0,1030320,4.3,3816,3717,99,Low
St0097,2023,August,229,80,20,50,6,186864,69.6,1,2,2989824,4.8,5496,5387,109,Medium
St0097,2023,September,167,58,21,39,8,92017,83.5,0,0,1012187,4.1,4843,4695,148,High
St0097,2023,October,228,79,18,46,4,125856,86.3,0,0,1510272,4.5,5472,5305,167,High
St0097,2023,November,193,67,17,55,4,196860,87.2,0,0,3149760,4.3,5790,5572,218,High
St0097,2023,December,295,103,22,31,8,177000,88.5,0,0,1947000,4.2,7080,6815,265,High
St0097,2024,January,225,78,20,55,7,220500,70.1,2,6,2646000,3.7,6300,6120,180,Medium
St0097,2024,February,225,78,20,36,7,208800,83.9,4,4,3340800,4.5,6525,6357,168,High
St0097,2024,March,253,88,18,32,4,131560,85.1,2,2,1447160,4.1,6578,6422,156,High
St0097,2024,April,147,51,19,47,7,107163,78.3,1,2,1285956,4.3,3969,3869,100,Medium
St0097,2024,May,157,54,16,30,5,129525,63.7,0,0,2072400,4.8,3925,3840,85,Medium
St0097,2024,June,274,95,14,35,5,246600,68.2,2,4,2959200,4.1,8220,8032,188,Medium
St0097,2024,July,222,77,26,33,6,173160,92.3,4,8,2770560,4.4,6660,6536,124,High
St0097,2024,August,232,81,18,32,4,128064,68.0,0,0,2049024,4.5,5568,5429,139,Medium
St0097,2024,September,142,49,21,51,5,79520,71.4,0,0,1272320,4.3,3976,3950,26,Medium
St0097,2024,October,189,66,14,55,4,109620,61.7,4,16,1205820,3.8,5481,5352,129,Medium
St0097,2024,November,189,66,22,44,7,192780,87.3,3,15,2698920,4.4,5670,5630,40,High
St0097,2024,December,224,78,15,33,4,149408,75.2,3,12,2091712,4.0,6496,6321,175,Medium
St0097,2025,January,258,90,20,43,7,154800,92.3,0,0,1702800,4.8,6450,6409,41,High
St0097,2025,February,250,87,23,53,5,121500,75.8,1,4,1458000,3.8,6750,6495,255,Medium
St0097,2025,March,337,117,25,51,6,161760,95.0,4,16,1941120,4.0,8088,7906,182,High
St0097,2025,April,269,94,20,45,7,258240,67.1,0,0,4131840,4.3,8070,7904,166,Medium
St0097,2025,May,216,75,13,55,4,151200,69.6,0,0,1965600,4.4,6048,5936,112,Medium
St0097,2025,June,310,108,18,34,5,145080,77.3,0,0,2321280,3.8,8060,7889,171,Medium
St0097,2025,July,309,108,19,43,7,197142,59.1,4,16,2759988,4.5,8961,8850,111,Low
St0097,2025,August,158,55,14,51,5,76788,59.2,4,12,767880,4.1,4266,4131,135,Low
St0097,2025,September,261,91,20,54,6,212976,91.3,2,8,2768688,3.9,6264,6125,139,High
St0097,2025,October,352,123,18,51,6,306240,68.6,4,8,4287360,4.0,10560,10289,271,Medium
St0097,2025,November,182,63,16,30,4,147420,83.2,4,20,1916460,4.2,4914,4811,103,High
St0097,2025,December,349,122,20,53,5,195440,86.4,1,5,1758960,4.3,9772,9647,125,High
St0098,2021,January,78,27,23,54,7,61074,77.7,4,4,977184,4.5,2106,2027,79,Medium
St0098,2021,February,70,24,18,51,4,59500,62.7,4,8,892500,4.4,1750,1712,38,Medium
St0098,2021,March,73,25,15,46,4,65700,70.6,1,2,985500,4.8,2190,2175,15,Medium
St0098,2021,April,77,26,14,38,5,64680,62.0,2,10,582120,4.4,2156,2137,19,Medium
St0098,2021,May,52,18,10,40,5,33800,45.7,2,6,338000,3.7,1300,1254,46,Low
St0098,2021,June,55,19,16,38,6,52635,79.2,0,0,684255,4.1,1595,1560,35,Medium
St0098,2021,July,74,25,20,55,7,42920,69.6,4,4,600880,3.8,2146,2130,16,Medium
St0098,2021,August,90,31,17,33,5,40500,50.6,0,0,607500,4.1,2250,2172,78,Low
St0098,2021,September,83,29,16,47,4,49302,46.0,2,4,788832,3.9,2241,2224,17,Low
St0098,2021,October,76,26,23,42,6,65664,78.7,3,3,919296,3.7,1824,1807,17,Medium
St0098,2021,November,75,26,17,32,7,46800,78.1,2,10,421200,3.7,1800,1763,37,Medium
St0098,2021,December,64,22,14,42,4,29184,74.0,0,0,291840,4.0,1536,1513,23,Medium
St0098,2022,January,111,38,15,34,4,83916,55.4,2,6,1006992,3.9,3108,2988,120,Low
St0098,2022,February,102,35,16,34,4,51000,65.0,0,0,561000,4.0,2550,2461,89,Medium
St0098,2022,March,69,24,20,53,7,69552,66.0,3,9,1043280,4.2,1932,1862,70,Medium
St0098,2022,April,62,21,15,53,6,46500,60.2,1,4,418500,4.0,1860,1816,44,Medium
St0098,2022,May,65,22,21,33,5,48750,73.3,1,5,780000,4.8,1950,1912,38,Medium
St0098,2022,June,75,26,15,34,6,46800,51.2,4,4,748800,4.2,1800,1757,43,Low
St0098,2022,July,79,27,20,48,7,54984,63.8,1,5,659808,3.9,1896,1840,56,Medium
St0098,2022,August,57,19,11,55,2,42750,54.3,0,0,598500,4.0,1425,1373,52,Low
St0098,2022,September,105,36,17,50,7,94500,50.2,4,12,1228500,4.6,3150,3030,120,Low
St0098,2022,October,129,45,15,40,4,99975,51.3,4,4,1199700,3.7,3225,3164,61,Low
St0098,2022,November,63,22,20,50,8,44226,76.0,0,0,619164,3.8,1638,1589,49,Medium
St0098,2022,December,92,32,20,48,6,61364,82.0,3,9,552276,4.6,2668,2571,97,High
St0098,2023,January,68,23,16,50,4,40392,72.9,2,6,484704,3.8,1836,1796,40,Medium
St0098,2023,February,141,49,21,33,5,134232,66.3,0,0,2147712,4.2,3948,3865,83,Medium
St0098,2023,March,98,34,16,33,5,67620,62.1,0,0,676200,4.9,2940,2905,35,Medium
St0098,2023,April,133,46,21,31,5,82992,70.6,3,12,995904,4.4,3192,3170,22,Medium
St0098,2023,May,80,28,21,36,7,46400,82.3,2,2,649600,4.7,2320,2233,87,High
St0098,2023,June,139,48,17,33,6,128992,73.5,2,2,2063872,4.1,4031,4001,30,Medium
St0098,2023,July,135,47,17,33,4,127575,86.0,2,10,2041200,3.9,3645,3524,121,High
St0098,2023,August,149,52,20,41,8,150192,89.9,2,8,1501920,4.5,4172,4049,123,High
St0098,2023,September,140,49,19,52,7,102060,87.6,2,2,1020600,4.2,3780,3686,94,High
St0098,2023,October,168,58,19,53,7,127008,67.9,2,8,1651104,4.1,4536,4395,141,Medium
St0098,2023,November,97,33,18,55,7,90210,55.4,4,8,1172730,3.9,2910,2888,22,Low
St0098,2023,December,79,27,16,36,4,41238,81.6,4,16,536094,3.6,2291,2274,17,High
St0098,2024,January,145,50,15,44,4,125280,77.0,4,8,1127520,4.5,3915,3798,117,Medium
St0098,2024,February,87,30,25,55,6,43848,87.3,2,6,701568,4.6,2436,2340,96,High
St0098,2024,March,75,26,15,38,6,46575,54.4,1,2,419175,4.1,2025,1946,79,Low
St0098,2024,April,101,35,24,45,9,79992,92.8,4,16,719928,3.8,2424,2405,19,High
St0098,2024,May,174,60,18,43,5,108054,92.6,3,3,1512756,4.4,4698,4608,90,High
St0098,2024,June,127,44,18,49,5,107950,70.7,3,6,1403350,4.3,3175,3149,26,Medium
St0098,2024,July,154,53,20,31,5,92400,88.5,3,15,1016400,3.9,4620,4513,107,High
St0098,2024,August,176,61,15,37,3,158400,61.0,0,0,2217600,3.9,4400,4302,98,Medium
St0098,2024,September,124,43,20,51,7,117180,60.1,2,10,1874880,3.8,3348,3279,69,Medium
St0098,2024,October,201,70,15,46,3,101304,56.3,0,0,1215648,4.5,4824,4668,156,Low
St0098,2024,November,101,35,24,31,9,90496,92.4,0,0,1357440,4.8,2828,2791,37,High
St0098,2024,December,171,59,22,44,6,143640,89.7,1,3,2010960,3.8,5130,4989,141,High
St0098,2025,January,186,65,20,35,5,120900,83.2,0,0,1329900,3.9,4650,4578,72,High
