Year,State,City,Population,Month,Month_No,2W,3W,4W,Bus,Goods,Total_EV,Public_AC,Public_DC,Private,Highway_Fast,Total_Charging_Stations,Station_Utilization,Avg_Daily_Sessions,Station_ID,Station_Name,Latitude,Longitude,Station_Type,Operator,Charger_Type,Total_Chargers,AC_Chargers,DC_Chargers,Fast_Chargers,Installation_Year,Parking_Capacity,Nearby_Highway,Nearby_Mall,Nearby_Hospital,Nearby_EV_Population,Status,Fast_Charger_Ratio,DC_Ratio,Station_Age,Utilization_Level,Avg_Daily_Users,Peak_Hour_Users,Avg_Wait_Time_Min,Avg_Charging_Time_Min,Queue_Length,Energy_Delivered_kWh,Usage_Utilization,Fault_Count,Downtime_Hours,Revenue_INR,Customer_Rating,Sessions,Completed_Sessions,Cancelled_Sessions,Demand_Level
2021,Uttar Pradesh,Agra,438215,July,7.0,1697.0,318.0,238.0,21.0,95.0,2369.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,162.0,56.0,20.0,44.0,7.0,81648.0,77.4,1.0,2.0,1306368.0,4.8,3888.0,3835.0,53.0,Medium
2021,Uttar Pradesh,Agra,438215,July,7.0,1697.0,318.0,238.0,21.0,95.0,2369.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,156.0,54.0,14.0,54.0,4.0,86112.0,49.5,0.0,0.0,947232.0,4.5,3744.0,3638.0,106.0,Low
2021,Uttar Pradesh,Agra,438215,July,7.0,1697.0,318.0,238.0,21.0,95.0,2369.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,140.0,49.0,17.0,41.0,4.0,104160.0,52.3,3.0,9.0,1041600.0,4.4,3360.0,3317.0,43.0,Low
2021,Uttar Pradesh,Agra,438215,August,8.0,1871.0,350.0,263.0,23.0,105.0,2612.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,168.0,58.0,14.0,37.0,3.0,150528.0,73.5,2.0,8.0,1956864.0,4.4,4704.0,4522.0,182.0,Medium
2021,Uttar Pradesh,Agra,438215,August,8.0,1871.0,350.0,263.0,23.0,105.0,2612.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,163.0,57.0,18.0,48.0,4.0,89976.0,60.1,0.0,0.0,899760.0,4.5,3912.0,3826.0,86.0,Medium
2021,Uttar Pradesh,Agra,438215,August,8.0,1871.0,350.0,263.0,23.0,105.0,2612.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,226.0,79.0,21.0,32.0,7.0,119328.0,81.1,1.0,2.0,1551264.0,4.2,5424.0,5230.0,194.0,High
2021,Uttar Pradesh,Agra,438215,September,9.0,2065.0,387.0,290.0,25.0,116.0,2883.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,151.0,52.0,11.0,46.0,5.0,72480.0,47.7,1.0,5.0,869760.0,4.5,3624.0,3598.0,26.0,Low
2021,Uttar Pradesh,Agra,438215,September,9.0,2065.0,387.0,290.0,25.0,116.0,2883.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,168.0,58.0,15.0,32.0,4.0,120960.0,62.0,2.0,4.0,1451520.0,4.1,5040.0,4846.0,194.0,Medium
2021,Uttar Pradesh,Agra,438215,September,9.0,2065.0,387.0,290.0,25.0,116.0,2883.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,228.0,79.0,16.0,44.0,4.0,218196.0,76.0,4.0,12.0,3272940.0,3.6,6612.0,6387.0,225.0,Medium
2021,Uttar Pradesh,Agra,438215,October,10.0,2117.0,397.0,297.0,26.0,119.0,2956.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,146.0,51.0,16.0,34.0,4.0,94608.0,57.5,3.0,12.0,1324512.0,4.1,3504.0,3484.0,20.0,Low
2021,Uttar Pradesh,Agra,438215,October,10.0,2117.0,397.0,297.0,26.0,119.0,2956.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,118.0,41.0,16.0,32.0,4.0,88500.0,66.8,3.0,3.0,885000.0,4.0,2950.0,2931.0,19.0,Medium
2021,Uttar Pradesh,Agra,438215,October,10.0,2117.0,397.0,297.0,26.0,119.0,2956.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,323.0,113.0,15.0,44.0,4.0,299744.0,70.6,2.0,4.0,3896672.0,4.1,9367.0,9212.0,155.0,Medium
2021,Uttar Pradesh,Agra,438215,November,11.0,1844.0,345.0,259.0,23.0,103.0,2574.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,132.0,46.0,17.0,41.0,6.0,103356.0,51.5,4.0,4.0,1033560.0,3.9,3564.0,3491.0,73.0,Low
2021,Uttar Pradesh,Agra,438215,November,11.0,1844.0,345.0,259.0,23.0,103.0,2574.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,175.0,61.0,15.0,36.0,6.0,122500.0,75.1,4.0,16.0,1592500.0,3.6,4375.0,4223.0,152.0,Medium
2021,Uttar Pradesh,Agra,438215,November,11.0,1844.0,345.0,259.0,23.0,103.0,2574.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,263.0,92.0,15.0,46.0,5.0,266945.0,47.0,4.0,8.0,4271120.0,4.4,7627.0,7461.0,166.0,Low
2021,Uttar Pradesh,Agra,438215,December,12.0,2070.0,388.0,291.0,25.0,116.0,2890.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,146.0,51.0,18.0,52.0,5.0,110376.0,76.5,2.0,6.0,1214136.0,4.1,4088.0,3988.0,100.0,Medium
2021,Uttar Pradesh,Agra,438215,December,12.0,2070.0,388.0,291.0,25.0,116.0,2890.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,234.0,81.0,21.0,52.0,6.0,129168.0,84.7,3.0,9.0,1162512.0,4.0,5616.0,5553.0,63.0,High
2021,Uttar Pradesh,Agra,438215,December,12.0,2070.0,388.0,291.0,25.0,116.0,2890.0,32.0,15.0,8.0,7.0,62.0,39.4,476.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,211.0,73.0,11.0,47.0,2.0,118160.0,54.8,2.0,4.0,1417920.0,4.0,5908.0,5814.0,94.0,Low
2022,Uttar Pradesh,Agra,444720,January,1.0,2013.0,377.0,283.0,25.0,113.0,2811.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,227.0,79.0,14.0,41.0,6.0,130525.0,56.7,1.0,1.0,1566300.0,4.0,5675.0,5520.0,155.0,Low
2022,Uttar Pradesh,Agra,444720,January,1.0,2013.0,377.0,283.0,25.0,113.0,2811.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,248.0,86.0,21.0,44.0,7.0,234360.0,74.1,1.0,2.0,2577960.0,4.0,6696.0,6612.0,84.0,Medium
2022,Uttar Pradesh,Agra,444720,January,1.0,2013.0,377.0,283.0,25.0,113.0,2811.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,313.0,109.0,14.0,37.0,6.0,187800.0,55.7,1.0,4.0,2065800.0,4.1,7825.0,7680.0,145.0,Low
2022,Uttar Pradesh,Agra,444720,February,2.0,2504.0,469.0,352.0,31.0,140.0,3496.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,220.0,77.0,22.0,32.0,8.0,148500.0,80.7,4.0,20.0,1485000.0,4.1,5940.0,5800.0,140.0,High
2022,Uttar Pradesh,Agra,444720,February,2.0,2504.0,469.0,352.0,31.0,140.0,3496.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,243.0,85.0,23.0,35.0,7.0,145800.0,78.9,0.0,0.0,2041200.0,4.4,7290.0,7078.0,212.0,Medium
2022,Uttar Pradesh,Agra,444720,February,2.0,2504.0,469.0,352.0,31.0,140.0,3496.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,292.0,102.0,16.0,49.0,5.0,277984.0,62.3,1.0,5.0,3335808.0,4.1,8176.0,8116.0,60.0,Medium
2022,Uttar Pradesh,Agra,444720,March,3.0,2042.0,382.0,287.0,25.0,114.0,2850.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,135.0,47.0,19.0,52.0,5.0,64125.0,59.5,4.0,12.0,641250.0,4.5,3375.0,3323.0,52.0,Low
2022,Uttar Pradesh,Agra,444720,March,3.0,2042.0,382.0,287.0,25.0,114.0,2850.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,158.0,55.0,15.0,35.0,4.0,119448.0,67.9,2.0,6.0,1075032.0,4.5,4424.0,4376.0,48.0,Medium
2022,Uttar Pradesh,Agra,444720,March,3.0,2042.0,382.0,287.0,25.0,114.0,2850.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,227.0,79.0,19.0,34.0,6.0,184324.0,82.4,1.0,5.0,2211888.0,4.6,6583.0,6420.0,163.0,High
2022,Uttar Pradesh,Agra,444720,April,4.0,2395.0,449.0,336.0,29.0,134.0,3343.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,127.0,44.0,19.0,32.0,7.0,69850.0,58.3,0.0,0.0,768350.0,3.8,3175.0,3122.0,53.0,Low
2022,Uttar Pradesh,Agra,444720,April,4.0,2395.0,449.0,336.0,29.0,134.0,3343.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,142.0,49.0,24.0,42.0,7.0,79520.0,80.4,0.0,0.0,715680.0,4.4,3976.0,3851.0,125.0,High
2022,Uttar Pradesh,Agra,444720,April,4.0,2395.0,449.0,336.0,29.0,134.0,3343.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,316.0,110.0,19.0,31.0,5.0,295776.0,76.7,3.0,6.0,3845088.0,4.5,8216.0,8090.0,126.0,Medium
2022,Uttar Pradesh,Agra,444720,May,5.0,2350.0,440.0,330.0,29.0,132.0,3281.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,148.0,51.0,21.0,52.0,7.0,90132.0,66.4,2.0,2.0,1261848.0,4.0,4292.0,4174.0,118.0,Medium
2022,Uttar Pradesh,Agra,444720,May,5.0,2350.0,440.0,330.0,29.0,132.0,3281.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,247.0,86.0,13.0,44.0,6.0,141284.0,69.7,4.0,20.0,1271556.0,3.5,6422.0,6166.0,256.0,Medium
2022,Uttar Pradesh,Agra,444720,May,5.0,2350.0,440.0,330.0,29.0,132.0,3281.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,326.0,114.0,23.0,35.0,8.0,264712.0,78.1,0.0,0.0,3176544.0,4.5,9128.0,8800.0,328.0,Medium
2022,Uttar Pradesh,Agra,444720,June,6.0,2013.0,377.0,283.0,25.0,113.0,2811.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,222.0,77.0,19.0,39.0,4.0,181152.0,62.2,3.0,15.0,2898432.0,3.7,5328.0,5139.0,189.0,Medium
2022,Uttar Pradesh,Agra,444720,June,6.0,2013.0,377.0,283.0,25.0,113.0,2811.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,188.0,65.0,18.0,39.0,7.0,103776.0,71.2,4.0,8.0,1349088.0,4.4,4512.0,4470.0,42.0,Medium
2022,Uttar Pradesh,Agra,444720,June,6.0,2013.0,377.0,283.0,25.0,113.0,2811.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,172.0,60.0,14.0,39.0,5.0,97524.0,66.7,0.0,0.0,1072764.0,4.8,4644.0,4555.0,89.0,Medium
2022,Uttar Pradesh,Agra,444720,July,7.0,1942.0,364.0,273.0,24.0,109.0,2712.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,142.0,49.0,15.0,36.0,6.0,135894.0,55.7,1.0,3.0,1494834.0,3.8,4118.0,4027.0,91.0,Low
2022,Uttar Pradesh,Agra,444720,July,7.0,1942.0,364.0,273.0,24.0,109.0,2712.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,275.0,96.0,21.0,40.0,7.0,133650.0,80.0,4.0,8.0,2004750.0,4.2,7425.0,7323.0,102.0,Medium
2022,Uttar Pradesh,Agra,444720,July,7.0,1942.0,364.0,273.0,24.0,109.0,2712.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,162.0,56.0,14.0,51.0,6.0,154224.0,66.8,1.0,2.0,1850688.0,4.5,4536.0,4399.0,137.0,Medium
2022,Uttar Pradesh,Agra,444720,August,8.0,1898.0,355.0,266.0,23.0,106.0,2648.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,128.0,44.0,18.0,54.0,6.0,106496.0,57.2,2.0,4.0,1703936.0,3.8,3328.0,3299.0,29.0,Low
2022,Uttar Pradesh,Agra,444720,August,8.0,1898.0,355.0,266.0,23.0,106.0,2648.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,208.0,72.0,14.0,35.0,3.0,162240.0,49.4,3.0,15.0,1784640.0,4.0,6240.0,6059.0,181.0,Low
2022,Uttar Pradesh,Agra,444720,August,8.0,1898.0,355.0,266.0,23.0,106.0,2648.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,173.0,60.0,10.0,30.0,2.0,159852.0,52.2,4.0,8.0,1918224.0,4.1,4844.0,4701.0,143.0,Low
2022,Uttar Pradesh,Agra,444720,September,9.0,1930.0,362.0,271.0,24.0,108.0,2695.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,164.0,57.0,15.0,51.0,5.0,128412.0,62.6,4.0,4.0,1926180.0,3.9,4428.0,4328.0,100.0,Medium
2022,Uttar Pradesh,Agra,444720,September,9.0,1930.0,362.0,271.0,24.0,108.0,2695.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,254.0,88.0,20.0,33.0,6.0,109728.0,60.8,4.0,8.0,1645920.0,4.3,6096.0,6063.0,33.0,Medium
2022,Uttar Pradesh,Agra,444720,September,9.0,1930.0,362.0,271.0,24.0,108.0,2695.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,191.0,66.0,18.0,30.0,7.0,113454.0,65.1,0.0,0.0,1021086.0,4.2,5157.0,5035.0,122.0,Medium
2022,Uttar Pradesh,Agra,444720,October,10.0,2313.0,433.0,325.0,28.0,130.0,3229.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,126.0,44.0,18.0,31.0,4.0,105462.0,75.6,4.0,20.0,1054620.0,3.8,3402.0,3298.0,104.0,Medium
2022,Uttar Pradesh,Agra,444720,October,10.0,2313.0,433.0,325.0,28.0,130.0,3229.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,157.0,54.0,16.0,46.0,6.0,135648.0,73.1,3.0,3.0,1899072.0,3.7,4239.0,4187.0,52.0,Medium
2022,Uttar Pradesh,Agra,444720,October,10.0,2313.0,433.0,325.0,28.0,130.0,3229.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,365.0,127.0,17.0,37.0,5.0,339450.0,50.7,2.0,8.0,4412850.0,3.9,10950.0,10542.0,408.0,Low
2022,Uttar Pradesh,Agra,444720,November,11.0,2619.0,491.0,368.0,32.0,147.0,3657.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,156.0,54.0,14.0,47.0,6.0,89856.0,50.7,4.0,4.0,1257984.0,3.6,3744.0,3693.0,51.0,Low
2022,Uttar Pradesh,Agra,444720,November,11.0,2619.0,491.0,368.0,32.0,147.0,3657.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,297.0,103.0,19.0,45.0,7.0,299376.0,75.6,4.0,8.0,4191264.0,4.4,8316.0,8140.0,176.0,Medium
2022,Uttar Pradesh,Agra,444720,November,11.0,2619.0,491.0,368.0,32.0,147.0,3657.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,388.0,135.0,19.0,34.0,6.0,303804.0,77.8,2.0,10.0,3645648.0,4.7,11252.0,10858.0,394.0,Medium
2022,Uttar Pradesh,Agra,444720,December,12.0,3350.0,628.0,471.0,41.0,188.0,4678.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0091,Agra Ev Hub 1,27.2156,82.5467,Private,Statiq,Dc,16.0,5.0,4.0,7.0,2024.0,34.0,No,No,Yes,2458.0,Active,0.4375,0.25,1.0,Low,243.0,85.0,12.0,48.0,5.0,190269.0,52.8,0.0,0.0,2663766.0,4.0,7047.0,6834.0,213.0,Low
2022,Uttar Pradesh,Agra,444720,December,12.0,3350.0,628.0,471.0,41.0,188.0,4678.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0092,Agra Ev Hub 2,13.719,77.9009,Highway,Chargezone,Mixed,19.0,9.0,9.0,1.0,2024.0,51.0,No,Yes,Yes,9681.0,Active,0.0526315789473684,0.4736842105263157,1.0,Medium,313.0,109.0,21.0,33.0,8.0,326772.0,78.8,3.0,12.0,3594492.0,4.1,9077.0,8872.0,205.0,Medium
2022,Uttar Pradesh,Agra,444720,December,12.0,3350.0,628.0,471.0,41.0,188.0,4678.0,41.0,19.0,7.0,10.0,77.0,73.2,1204.0,St0093,Agra Ev Hub 3,18.238,76.32,Highway,Tata Power,Dc,24.0,12.0,7.0,5.0,2022.0,16.0,Yes,No,Yes,5235.0,Active,0.2083333333333333,0.2916666666666667,3.0,Medium,290.0,101.0,19.0,36.0,4.0,201840.0,55.6,2.0,4.0,2623920.0,4.3,8410.0,8235.0,175.0,Low
